Name,Composition,Group,Structure/SG,C1,NS,r,11,44,12,K,GR,GV,G,GHS1,GHS2,GHSA,K/G,nVRH,EVRH,VP,VB,VS,VP/VS,C12/C11,C44/C11,AZ,AU,AL,AG,n_110,n_001,S11,S44,S12
Silicates,,,,,,g/cm3,GPa,GPa,GPa,GPa,GPa,GPa,GPa,GPa,GPa,GPa,-,-,GPa,km/s,km/s,km/s,-,-,-,-,-,-,%,-,-,GPa-1,GPa-1,GPa-1
Spr-Alm,(Mn0.95Fe0.05)3Al2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,4.195,309.5,95.2,113.5,178.83333333333334,96.30057803468209,96.32000000000001,96.31028901734105,96.31064702245651,96.31053381745969,96.31059041995809,1.8568455681940035,0.27170814692291967,244.9571583517072,8.558110303807645,6.529174160376457,4.791487510858005,1.7861071920596863,0.3667205169628433,0.3075928917609047,0.9714285714285714,0.0010084033613440013,0.0004509262229175033,0.010083016838637307,0.28171874200098973,0.2634084742581185,0.004022671510356239,0.010504201680672268,-0.0010793693059702911
Spr,Mn3Al2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,4.185,299,92,108.2,171.79999999999998,93.33049766056996,93.36,93.34524883028499,93.3457946811649,93.34557946129748,93.3456870712312,1.8404793190101936,0.2699893781274279,237.09494902624726,8.413738718850452,6.407134613428982,4.722787202051624,1.7815197591785297,0.36187290969899666,0.3076923076923077,0.9643605870020964,0.001580530489472487,0.0007067230291485795,0.01580280721286529,0.2824982041588395,0.2596444625752962,0.004140806961111396,0.010869565217391304,-0.0011002831856391283
Grs,(Ca0.99Mg0.01)3(Al0.98Fe0.02)2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.597,318.8,102.9,92.1,167.66666666666666,106.83992855179994,107.08000000000001,106.95996427589998,106.96346348262502,106.95881379426403,106.96113863844452,1.5675647220129543,0.23696643089630876,264.6117705183134,9.287667071126858,6.827365390291573,5.453061625239275,1.7032022943110097,0.2888958594730238,0.32277289836888334,0.9078076753418615,0.011235099623062794,0.005018852676602831,0.1122249104257423,0.26954626925958336,0.21102505834752938,0.0036034345317595964,0.009718172983479106,-0.0008076814805915279
Grs,Ca3(Al0.99Fe0.01)2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.602,321.7,104.6,91.4,168.16666666666666,108.57919408636077,108.81999999999998,108.69959704318038,108.70293927851583,108.69830671385351,108.70062299618468,1.5470771855746925,0.2341006152792874,268.292479183199,9.323292443603913,6.8327904787464595,5.493411253209172,1.6971772208311147,0.28411563568542125,0.32514765309294374,0.9083803734259661,0.01108895289127343,0.004953639453545526,0.11076670024064024,0.26643293038340415,0.20841787430201075,0.003555495116250748,0.009560229445506692,-0.000786667280622896
Grs-Alm-Spr,(Ca0.85Fe0.08Mn0.07)3Al2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.62,317.7,101.1,98.3,171.4333333333333,104.3729531338227,104.53999999999999,104.45647656691135,104.45912959673974,104.45639640788018,104.45776300230996,1.641193911260436,0.2467748285727666,260.4674113300522,9.264508338687492,6.881662183039305,5.3717204196702735,1.7246817806754293,0.3094113943972301,0.3182247403210576,0.9216043755697357,0.008002402018993493,0.0035759221456019693,0.07996003295701946,0.2744492827839921,0.22449365911971536,0.0036867202387293155,0.009891196834817014,-0.0008711649025651243
Grs-Pyr-Alm,(Ca0.49Mg0.28Fe0.23)3Al2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.741,310.2,99.5,100.4,170.33333333333334,101.59188242164687,101.66,101.62594121082344,101.62696432739854,101.62624247579501,101.62660340159678,1.6760812377616865,0.2511713077070365,254.30292352340877,9.041686526133343,6.747703151219901,5.21204835596416,1.7347664312797328,0.32366215344938754,0.3207607994842038,0.9485224022878933,0.00335251088617472,0.001498786033842143,0.03351387329924664,0.2691999886348569,0.23653230541927914,0.0038299452092105243,0.010050251256281407,-0.0009364990233919549
Grs-Adr,Ca0.97Mg0.02Fe0.01)3(Al0.91Fe0.09)2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.605,313.6,99.5,90.7,165,103.95870441548703,104.28000000000002,104.11935220774353,104.1245517835874,104.11725375069484,104.12090276714113,1.5847198095391979,0.23931900591076133,258.0741841483463,9.180359590098377,6.765335484391454,5.374190961471207,1.7082309981008221,0.28922193877551017,0.3172831632653061,0.892777030058322,0.015453039085062237,0.0069001518230179006,0.1542919628773324,0.2774607666119222,0.2089741979218707,0.0036642784960416184,0.010050251256281407,-0.0008220382379197991
Grs-Adr,(Ca0.94Fe0.03Mg0.02Mn0.01)3(Al0.86Fe0.14)2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.659,306.1,98.8,88.7,161.16666666666666,102.53542104258165,102.75999999999999,102.64771052129082,102.65098421345566,102.64668970740027,102.64883696042796,1.570095093677107,0.23731610135438125,254.0153299903133,9.025037002299868,6.636764496407718,5.296554298228032,1.7039449600883358,0.2897745834694544,0.3227703364913427,0.9089236430542776,0.010951286644889535,0.004892208631520662,0.10939306696556247,0.26949280747273563,0.21168241743602859,0.003755961447167759,0.010121457489878543,-0.0008438545601919458
Ard-Grs,(Ca0.93Fe0.04Mg0.03)3(Fe0.70Al0.30)2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.775,281.2,87.9,80.4,147.33333333333334,92.5069182389937,92.9,92.70345911949686,92.71035881961015,92.69989166819421,92.70512524390219,1.5892970416930974,0.23993961268133687,229.8933823896982,8.471814515799391,6.247295220472932,4.955522950584933,1.7095702310892147,0.28591749644381226,0.3125889046941679,0.8754980079681276,0.02124607372557552,0.009481402998344289,0.21201029861227128,0.2845289074580413,0.20456570355751594,0.004074200933821276,0.011376564277588168,-0.0009058787474536245
Adr,Ca3(Fe0.96Al0.04)2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.836,289,85,92,157.66666666666666,89.93018259935553,90.4,90.16509129967777,90.17598722329842,90.16208898834029,90.16903810581935,1.7486442302003207,0.2598437136126622,227.18784692242156,8.511275542825192,6.411071844608568,4.848193155895417,1.7555561977714225,0.31833910034602075,0.29411764705882354,0.8629441624365483,0.02612123021797519,0.011651360927360504,0.2605317611685001,0.30954037284538793,0.21980029653364813,0.004088816389607323,0.011764705882352941,-0.000987325742372372
Adr,Ca3(Fe0.98Al0.02)2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.843,284,82.9,88.1,153.4,88.32867399108017,88.92,88.62433699554009,88.63845084512532,88.6186604325877,88.62855563885651,1.730901524349002,0.25777949968280944,222.93974849194223,8.40625058107533,6.317968955290174,4.802211764787574,1.7504956034455885,0.3102112676056338,0.2919014084507042,0.846350178662583,0.03347304913575133,0.014919717349829106,0.3336137842980951,0.3137996266113516,0.21286708766035184,0.004127419576325538,0.012062726176115802,-0.000977225650831174
Uv,Ca3Cr2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.85,304,84,91,162,91.75384615384615,93,92.37692307692308,92.41258944111391,92.35325429470119,92.38292186790756,1.7536847364476642,0.2604237321948689,232.8681323065874,8.606388909986004,6.4867497314080245,4.89836768668972,1.7569911979805128,0.2993421052631579,0.27631578947368424,0.7887323943661971,0.06790744466800813,0.030164751921691837,0.6744941294029473,0.33925868426159517,0.197787696487483,0.0038157615100755425,0.011904761904761904,-0.0008790741706756313
Hgr,Ca3Al2(SiO4)1.72(H4O4)1.28,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.13,187,63.9,57,100.33333333333333,64.33550185873605,64.34,64.33775092936803,64.33779143956436,64.33777606606458,64.33778375281446,1.5594784070627892,0.23584272047289745,159.0226822753157,7.711180241401814,5.661746909017379,4.533783407951181,1.700826781420178,0.3048128342245989,0.34171122994652403,0.9830769230769231,0.0003495846876138131,0.0001563335599611147,0.0034957246709554214,0.24165854865886283,0.2311522070932878,0.006235624840276003,0.01564945226917058,-0.0014566828520316893
Prp-Maj,Mg3.24Al1.53Si3.23O12 (Prp76Maj24),Silicate,"Garnet, Ia-3d",7.0,9.AD,3.552,290,91,109,169.33333333333334,90.79933847850054,90.8,90.79966923925028,90.7996799759652,90.79968070894328,90.79968034245425,1.8649113455155082,0.2725457930998674,231.09347421053477,9.041937436043018,6.904540004422646,5.055983578244952,1.788363687522435,0.3758620689655172,0.3137931034482759,1.0055248618784531,3.642766073763681e-05,1.6290885789919998e-05,0.00036427528040299017,0.27063180587032226,0.2741418384832237,0.004339409231304651,0.01098901098901099,-0.0011854526471483883
Prp-Maj,Mg3.01Fe0.17Al1.68Si3.15O12 (Prp78Alm6Maj16),Silicate,"Garnet, Ia-3d",7.0,9.AD,3.601,296,92,112,173.33333333333334,92,92,92,92.0059998740332,92.03998740702106,92.02299364052712,1.884057971014493,0.27450980392156865,234.50980392156862,9.066387872719478,6.937923131359603,5.054548324178447,1.7937088125857625,0.3783783783783784,0.3108108108108108,1,0,0,0,0.27450980392156865,0.27450980392156865,0.004264214046822742,0.010869565217391304,-0.0011705685618729096
Prp-Maj,Mg3.16Fe0.32Al1.2Si3.36O12  (Prp54Alm10Maj36),Silicate,"Garnet, Ia-3d",7.0,9.AD,3.611,284.8,88.4,106.4,165.86666666666667,88.71827182718272,88.72,88.71913591359136,88.71916594378116,88.71916281247773,88.71916437812945,1.869570357720951,0.2730268454175109,225.8836834404932,8.870882921154331,6.777442071871245,4.956725942842,1.7896658042926015,0.37359550561797755,0.3103932584269663,0.9910313901345292,9.739666822294879e-05,4.355668995933131e-05,0.0009739571962037616,0.2761498192122623,0.2704271742830593,0.00440680287802979,0.011312217194570135,-0.001198578287889493
Na-Maj,(Na0.62Mg0.38)3(Si0.97Mg0.03)2Si3O12,Silicate,"Garnet, Ia-3d",7.0,9.AD,3.606,328.5,113.7,96,173.5,114.70645665191357,114.72,114.71322832595678,114.71333443110505,114.71327430645901,114.71330436878203,1.5124672414152713,0.22911483134189656,281.9914605730857,9.514722385289444,6.936443903116062,5.640192021202739,1.686950080692551,0.2922374429223744,0.3461187214611872,0.9780645161290323,0.0005903481147333522,0.00026399611833191714,0.005903132657005344,0.23664431042450795,0.2230811147617876,0.0035077933748566825,0.008795074758135443,-0.0007932818939605219
CGGG,Ca3Ga2Ge3O12,Silicate,"Garnet, Ia-3d",7.0,4,4.835,251,89,92,145,84.93997599039616,85.2,85.06998799519809,85.07099426054707,85.0768814283921,85.07393784446958,1.7044789051596523,0.2546388275841533,213.46422000178666,7.310892705621201,5.476281469972675,4.1945941473585275,1.7429320808605784,0.3665338645418327,0.3545816733067729,1.119496855345912,0.015306338774644601,0.006834746632028952,0.15282946179474985,0.2150944722117302,0.28769445640048136,0.004959155642304634,0.011235955056179775,-0.001330152533795995
CNGG,Ca3Nb1.5Ge3.5O12,Silicate,"Garnet, Ia-3d",7.0,4,4.814,236.9,72.1,82.3,133.83333333333334,74.09372507311885,74.17999999999999,74.13686253655942,74.13857069040795,74.13736366619696,74.13796717830246,1.8052198158147785,0.2661970663674298,187.7437557069539,6.9523047707117,5.272651951991631,3.9243167893933624,1.7715962150411453,0.3474039679189531,0.3043478260869565,0.9327296248382921,0.005822013051442809,0.002602168697609464,0.058186254401176245,0.2900351730094746,0.24664459797940158,0.005142423544309099,0.013869625520110958,-0.0013258817597012495
Ringwoodite,g-Mg2SiO4,Silicate,"Spinel, Fd-3m",7.0,9.AC,3.559,327,129,113,184.33333333333334,119.19689119170984,120.2,119.69844559585492,119.6914101786699,119.72895074840459,119.71018046353724,1.5399810115806274,0.23309337999919896,295.198721720886,9.830414536340797,7.196775317754731,5.79936257157134,1.6950853503331214,0.345565749235474,0.3944954128440367,1.205607476635514,0.04207780917191961,0.0187390287342566,0.41901496853059456,0.1676105531108787,0.287645282869941,0.003718037552179277,0.007751937984496124,-0.0009548596440824052
Ringwoodite,g-(Mg0.91Fe0.09)2SiO4,Silicate,"Spinel, Fd-3m",7.0,9.AC,3.701,329,130,118,188.33333333333334,118.95056374674762,120.2,119.57528187337381,119.56564422071247,119.617879938171,119.59176207944174,1.5750189368800485,0.23799386632946304,296.0669310477068,9.693590482004618,7.1335228055821736,5.684092857377259,1.7053891843838407,0.3586626139817629,0.3951367781155015,1.2322274881516588,0.05251913962814392,0.023364777165898843,0.5224475467160071,0.16446484823325438,0.29967522160631,0.0037495281634022564,0.007692307692307693,-0.0009898083294887388
Ringwoodite,g-Mg1.852Si0.985H0.356O4,Silicate,"Spinel, Fd-3m",7.0,9.AC,3.433,290.6,118.4,104,166.20000000000002,106.89684536481518,108.36000000000001,107.6284226824076,107.61209205322565,107.68185331806224,107.64697268564395,1.5442017624882114,0.23369339347490747,265.5609480268223,9.498103564932864,6.957906813821823,5.599207807830645,1.696329890033641,0.35788024776324845,0.4074328974535444,1.2690246516613075,0.06843769010167744,0.030398695186204184,0.6797250199895364,0.14967102214579617,0.30431594527473227,0.004241243112010521,0.008445945945945945,-0.0011178136939916223
Ringwoodite,g-Mg1.89Si0.97H0.33O4,Silicate,"Spinel, Fd-3m",7.0,9.AC,3.469,281,117,92,155,106.82608695652173,108,107.41304347826087,107.39846507561283,107.44860352792944,107.42353430177113,1.4430277271807326,0.21852569214993733,261.7711063005583,9.27180594606021,6.684419525954534,5.5645027474902395,1.6662415972823585,0.3274021352313167,0.41637010676156583,1.2380952380952381,0.05494505494505475,0.02443814464086716,0.5464480874316959,0.14404545720813075,0.28024134497100345,0.0042441827388063945,0.008547008547008548,-0.0010468225521988962
Ringwoodite,g-Mg1.7Fe0.22H0.16SiO4,Silicate,"Spinel, Fd-3m",7.0,9.AC,3.651,298,112,115,176,102.78836509528585,103.8,103.29418254764292,103.29081594627014,103.33182732477178,103.31132163552095,1.7038713668005707,0.25456565559310984,259.178667693676,9.269771879675893,6.943051992233559,5.319024797909733,1.742757785848023,0.3859060402684564,0.37583892617449666,1.2240437158469946,0.04920960187353618,0.021899611777369866,0.4896862919881964,0.18284203310155714,0.31534619527960045,0.004274300380857758,0.008928571428571428,-0.001190180493459182
Ringwoodite,g-Mg1.633Fe2+0.231Fe3+0.026H0.170SiO4,Silicate,"Spinel, Fd-3m",7.0,9.AC,3.649,299.7,115.3,112.7,175.03333333333333,105.4641948738016,106.58,106.0220974369008,106.01598368126575,106.06284274300589,106.03941321213583,1.6509137016224817,0.2480152464931697,264.63438813287314,9.311693010618303,6.925855880307989,5.390279240160081,1.727497332836093,0.3760427093760427,0.38471805138471804,1.2331550802139037,0.05289971290889639,0.023533199225192175,0.526213474913788,0.17383200406061955,0.3106744515928201,0.004199862109279923,0.008673026886383347,-0.0011477314736077773
Ni2SiO4,Ni2SiO4,Silicate,"Spinel, Fd-3m",7.0,9,5.351,366,106,155,225.33333333333334,105.79943235572375,105.8,105.79971617786188,105.79972904095193,105.79972958341006,105.799729312181,2.1298103763768257,0.29700737799873006,274.44602494571694,8.274848147333248,6.489261047233275,4.446566337266773,1.8609523663195033,0.42349726775956287,0.2896174863387978,1.004739336492891,2.682643297813314e-05,1.1997113362741893e-05,0.00026826361012666976,0.295348457053599,0.2984180031603611,0.003652654308870131,0.009433962264150943,-0.0010866821840208644
Mg2GeO4,Mg2GeO4,Silicate,"Spinel, Fd-3m",7.0,9,4.389,300,126,118,178.66666666666666,109.2,112,110.6,110.55338384159928,110.7358121330724,110.64459798733584,1.61543098251959,0.24342715743891122,275.04608722548716,8.620149625739536,6.380268817339469,5.019896616611472,1.7171966444915163,0.3933333333333333,0.42,1.3846153846153846,0.12820512820512775,0.056612339694158895,1.2658227848101253,0.12677878395860284,0.34346701164294957,0.004284894210267344,0.007936507936507936,-0.00120961128423815
Pollucite,"(Cs,Na)AlSi2O6.H2O",Silicate,"Zeolite, Ia-3d",7.0,9.GB,2.93,105,27,25.7,52.13333333333333,30.94969644405898,32.06,31.50484822202949,31.541913962320645,31.45654130725472,31.499227634787683,1.6547717661080352,0.24850424148074793,78.66787326482203,5.668299900701356,4.218168622773145,3.2791016949169682,1.7286136350964516,0.24476190476190476,0.2571428571428571,0.6809583858764187,0.17937228527392435,0.07881235364925628,1.7621153863624281,0.3725280149088229,0.15358123825565,0.010538180950322997,0.037037037037037035,-0.0020721595288699392
Analcime,Na1.05(Al0.95)Si2.0O6).H2O,Silicate,"Zeolite, Fdd2",7.0,9.GB,2.239,112.5,27.9,33.4,59.76666666666667,31.62639724849527,32.559999999999995,32.093198624247634,32.12823006707206,32.06280254637419,32.09551630672313,1.8622845097624727,0.2722736670353328,81.66266300112967,6.767945828644435,5.16657181738542,3.7859899361261187,1.7876291122869437,0.29688888888888887,0.248,0.7054361567635904,0.14759865693351237,0.06505261375051834,1.4545180778573956,0.38636753529914036,0.18218066063118857,0.010287231634753216,0.03584229390681004,-0.002354993396852347
Eulytine,Bi4Si3O12,Silicate,"Eulytine, I-43d",7.0,9.AD,6.8,136,51.8,23,60.666666666666664,53.582936653240566,53.67999999999999,53.63146832662028,53.63124257288371,53.62955448558184,53.63039852923278,1.1311766871121525,0.15858888432330004,124.27364610631878,4.408802877101814,2.986899500728302,2.8083768686320734,1.5698757977768452,0.16911764705882354,0.38088235294117645,0.9168141592920354,0.00905730003075167,0.004046883434143846,0.0904910398577032,0.1868788882604832,0.1375131291912418,0.007731206846251094,0.019305019305019305,-0.0011183506758727997
Bismuth germanate,Bi4Ge3O12,Silicate,"Eulytine, I-43d",7.0,9,7.095,116,43.6,27,56.666666666666664,43.9555958314454,43.96,43.9577979157227,43.95779673465831,43.95777873649579,43.95778773557705,1.2891152276396969,0.19182381985649194,104.77990124879275,4.030837157107932,2.8261007052381415,2.489096672134456,1.6193975919992687,0.23275862068965517,0.37586206896551727,0.9797752808988764,0.0005009792804866464,0.0002240335218695732,0.005009541837200747,0.19864370256524008,0.18652258647188377,0.00945142101784534,0.02293577981651376,-0.001784534038334435
Oxides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAG,Y3Al5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,4.55,330.6,114.1,111.2,184.33333333333334,112.2983132962498,112.34,112.3191566481249,112.31947083162909,112.31979940244376,112.31963511703643,1.641156672060987,0.24677005270525726,280.07232170798545,8.568947373570783,6.364968225593944,4.96845337440675,1.7246709846791997,0.3363581367211131,0.34513006654567446,1.0401093892433908,0.0018560698966263445,0.0008299056652050861,0.01855725461009215,0.2331911308935987,0.2579224024338531,0.0036413628488677816,0.008764241893076249,-0.0009165222924266576
YEAG,(Y0.74Er0.26)3Al5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,4.96,332,113,114,186.66666666666666,111.36528028933093,111.4,111.38264014466546,111.38294597011038,111.38319687486303,111.38307142248671,1.6759044894628208,0.25114941878598757,278.712650959694,8.220460968431894,6.134688957245554,4.73879493632308,1.7347154875645037,0.3433734939759036,0.34036144578313254,1.036697247706422,0.0015588211415114017,0.0006970173605418827,0.015585781870489642,0.2386866350095377,0.2614148301473274,0.0036533420707732635,0.008849557522123894,-0.0009338138925294888
YAGG,Y3(Al0.9Ga0.1)5O12 ,Multiple Oxide,"Garnet, Ia-3d",7.0,4,-,331,114,115,187,111.52173913043478,111.6,111.56086956521739,111.56145640998393,111.56230485381776,111.56188063190085,1.6762149733037142,0.25118786726916587,279.1672129239959,-,-,-,1.7348049765426221,0.3474320241691843,0.34441087613293053,1.0555555555555556,0.0035087719298250164,0.001568620181830696,0.035075412136090604,0.23244034905717947,0.2666748031976567,0.00368059681785172,0.008771929824561403,-0.0009490328117779098
YAGG,Y3(Al0.8Ga0.2)5O12 ,Multiple Oxide,"Garnet, Ia-3d",7.0,4,-,326,112,114,184.66666666666666,109.52029520295203,109.6,109.56014760147602,109.56076114584049,109.56164121639826,109.56120118111937,1.6855277280055325,0.25233560665714627,274.4121478238819,-,-,-,1.7374869960200754,0.3496932515337423,0.34355828220858897,1.0566037735849056,0.003638814016172276,0.001626735232604025,0.036374904010668264,0.23323113108488386,0.2681338989457768,0.0037463388052584976,0.008928571428571428,-0.0009706423268169743
YAGG,Y3(Al0.6Ga0.4)5O12 ,Multiple Oxide,"Garnet, Ia-3d",7.0,4,-,318,110,116,183.33333333333334,106.21414913957935,106.4,106.30707456978968,106.30829238193878,106.31147540983606,106.30988389588742,1.7245638079615915,0.2570335319648791,267.263114838633,-,-,-,1.7486844029998452,0.36477987421383645,0.34591194968553457,1.0891089108910892,0.008748874887488434,0.003909196684274332,0.08741227297090572,0.22721749696233293,0.2818955042527339,0.003906390639063906,0.00909090909090909,-0.0010441044104410441
YYbAG,"(Y0.61,Yb0.39)3Al5O12",Multiple Oxide,"Garnet, Ia-3d",7.0,4,5.35,327,115,109,181.66666666666666,112.52244165170556,112.6,112.56122082585279,112.56166041389326,112.5624930797581,112.56207674682568,1.6139365345701893,0.24323024854366385,279.87902908740637,7.874581068037669,5.827210850212552,4.586881351004927,1.7167614475819064,0.3333333333333333,0.3516819571865443,1.055045871559633,0.0034463502193862183,0.0015407237465794104,0.03445162895595474,0.2247191011235955,0.25842696629213485,0.003669724770642202,0.008695652173913044,-0.0009174311926605505
YYbAG,(Y0.19Yb0.89)3Al5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,6.23,328,115,112,184,112.09386281588448,112.2,112.14693140794225,112.14754683318466,112.14888273552708,112.14821478435587,1.6407047227238634,0.2467120765651983,279.62986747202103,7.316829496495015,5.43456625991319,4.2427718045570755,1.7245399549031029,0.34146341463414637,0.35060975609756095,1.0648148148148149,0.00473429951690818,0.0021162413751121944,0.04732059218341142,0.22495274102079396,0.2646502835538752,0.0036902844873859366,0.008695652173913044,-0.000939345142243693
YbAG,Yb3Al5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,6.61,332,115,114,186.66666666666666,112.52244165170556,112.6,112.56122082585279,112.56176428130864,112.5625974025974,112.56218084195302,1.658356806163864,0.2489569335688808,281.16823440285344,7.137596166566509,5.31413589804728,4.1266122934621094,1.7296502939892784,0.3433734939759036,0.3463855421686747,1.055045871559633,0.0034463502193862183,0.0015407237465794104,0.03445162895595474,0.23039709735940334,0.26426123765369885,0.0036533420707732635,0.008695652173913044,-0.0009338138925294888
LuAG,Lu3Al5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,6.71,342,115,112,188.66666666666666,115,115,115,115,115,115,1.6405797101449275,0.24669603524229075,286.7400881057269,7.139236893934801,5.3025689956193425,4.139879117294637,1.724503709325747,0.32748538011695905,0.3362573099415205,1,0,0,0,0.24669603524229075,0.24669603524229075,0.0034874788754032876,0.008695652173913044,-0.0008603472115532339
YIG,Y3Fe5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,5.17,269.1,76.4,111,163.70000000000002,77.43838953712014,77.46000000000001,77.44919476856008,77.44973573082379,77.44958684607089,77.44966128844734,2.1136436665246365,0.29566624450126766,200.69661465085494,7.185919945235409,5.627027895793542,3.8704653324206424,1.8566036194777737,0.41248606465997767,0.28390932738758823,0.9664769133459835,0.001395332664396065,0.0006239246835624012,0.013951379962336188,0.30754464898061573,0.28562818269472934,0.004895488847597287,0.013089005235602092,-0.0014296218418397761
TIG,Tb3Fe5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,6.548,245.3,77.8,89.7,141.5666666666667,77.80000000000001,77.8,77.80000000000001,77.8,77.8,77.8,1.819622964867181,0.2677611940298507,197.2636417910448,6.120606212065644,4.649713219962771,3.4469538046599912,1.7756565822817525,0.36567468406033427,0.31716265796983284,0.9999999999999998,0,-4.965068306494546e-16,-9.132940048330335e-15,0.2677611940298509,0.26776119402985066,0.005069357895456825,0.012853470437017995,-0.0013573773230521706
EIG,Eu3Fe5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,6.28,255.2,74.4,108.2,157.20000000000002,74.03736799350122,74.04,74.03868399675062,74.03874184426569,74.03874831773318,74.03874508099943,2.1232143997440467,0.2964623307467194,191.9767296396943,6.3836755047917215,5.003183699781367,3.4335986024199023,1.8591793170851971,0.42398119122257055,0.29153605015673983,1.0122448979591838,0.0001777485187623995,7.949014125350867e-05,0.0017774535936519427,0.2921877341588399,0.30009908763328186,0.0052419610762031695,0.013440860215053762,-0.0015607600122322042
GIG,Gd3Fe5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,6.46,273.1,74.1,125,174.36666666666667,74.07999189955447,74.08,74.07999594977724,74.07999617356879,74.07999617467908,74.07999617412393,2.3537618277527863,0.31392545852455,194.67118529161573,6.502440534920003,5.19535793435327,3.386368502259087,1.920181022999165,0.4577077993409007,0.2713291834492859,1.0006752194463198,5.46736393935987e-07,2.4450793515465576e-07,5.467363640438595e-06,0.3136872053328799,0.31413071890659106,0.005138689764481236,0.01349527665317139,-0.0016135046987193029
GGG,Gd3Ga5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,7.08,286,90.2,114,171.33333333333334,88.47171532846716,88.52000000000001,88.49585766423358,88.49658110294071,88.49704468508372,88.49681289401221,1.9360604875247092,0.27967684788577,226.4922003734284,6.392613700039661,4.919311268070534,3.5354511627692973,1.8081465153183915,0.3986013986013986,0.3153846153846154,1.0488372093023257,0.002728819677202843,0.0012200323647556393,0.02728075234665451,0.26294977800380565,0.29378924932715444,0.00452447742285766,0.011086474501108647,-0.001289476065514433
GEGG,(Gd0.85Er0.15)3Ga5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,7.14,279,86.5,106,163.66666666666666,86.5,86.5,86.5,86.5599866108158,86.53998661230955,86.54998661156267,1.8921001926782273,0.2753246753246753,220.6311688311688,6.251050331912297,4.7877450155858385,3.4806387256328906,1.7959491991733953,0.37992831541218636,0.3100358422939068,1,0,0,0,0.2753246753246753,0.2753246753246753,0.004532451173139634,0.011560693641618497,-0.0012478956476696136
NGG,Nd3Ga5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,6.614,277.8,83.8,111.5,166.93333333333334,83.53878431842705,83.53999999999999,83.53939215921352,83.53941574721495,83.53941765554836,83.53941670138165,1.9982588934233985,0.28555426876872675,214.7888444012433,6.486934014138158,5.0238820836484805,3.553968385485976,1.825264974395973,0.4013678905687545,0.30165586753059753,1.0078171978352375,7.276150729573772e-05,3.253969852864564e-05,0.0007276097787658924,0.28283351683796165,0.2878475985333595,0.004674421106626271,0.011933174224343675,-0.0013388079974025922
SGG,Sm3Ga5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,6.857,280.8,86,113.5,169.26666666666668,85.04433148126255,85.06,85.05216574063127,85.05244418209539,85.0525316813581,85.05248793172674,1.9901511642025633,0.28480596684408255,218.5510600731498,6.420553104010415,4.9684239450737895,3.5218885910227744,1.8230426483041742,0.4042022792022792,0.30626780626780625,1.0280932456664673,0.0009211971253435536,0.00041193393251859285,0.00921112272745522,0.27509674487255553,0.29300754792366435,0.004641283955941821,0.011627906976744186,-0.001336002356072525
YGG,Y3Ga5O12,Multiple Oxide,"Garnet, Ia-3d",7.0,4,5.79,290.3,95.5,117.3,174.96666666666667,91.6842397336293,91.9,91.79211986681466,91.79435473700593,91.79865236006687,91.7965035485364,1.9061185962426157,0.27673108612129155,234.3877057898681,7.16636935346361,5.497159993195461,3.9816530850395915,1.7998477517767855,0.4040647605924905,0.3289700310024113,1.1040462427745665,0.01176648609387776,0.005255950568291079,0.11752657345955429,0.24177224710266312,0.30637311544904444,0.004488606142430653,0.010471204188481676,-0.0012917406783785957
